,identifier,score,activity,scheme
3894,ZINC05122025|decoys_final|mol2|6054|dock1,5.013601629520124,0,hs2
2570,ZINC01827452|decoys_final|mol2|4786|dock4,5.013102704307493,0,hs2
6490,ZINC66411633|decoys_final|mol2|6298|dock3,5.013046755501659,0,hs2
2964,ZINC02978360|decoys_final|mol2|5453|dock4,5.012973797748078,0,hs2
3866,ZINC63622984|decoys_final|mol2|3324|dock5,5.012254497160981,0,hs2
4519,ZINC48891705|decoys_final|mol2|1744|dock2,5.010439869829119,0,hs2
5851,ZINC33478251|decoys_final|mol2|5117|dock5,5.008741844835194,0,hs2
7057,ZINC64636622|decoys_final|mol2|5998|dock2,5.003250725749368,0,hs2
4945,ZINC01147357|decoys_final|mol2|5114|dock1,5.0011543157967475,0,hs2
5956,ZINC00264884|decoys_final|mol2|3603|dock5,4.999644482114515,0,hs2
5761,ZINC10816563|decoys_final|mol2|5547|dock3,4.996569970872185,0,hs2
6993,ZINC64040677|decoys_final|mol2|849|dock1,4.995117572924543,0,hs2
3779,ZINC26841892|decoys_final|mol2|438|dock2,4.993452590945114,0,hs2
3270,ZINC19336098|decoys_final|mol2|5355|dock1,4.992785678171593,0,hs2
2576,ZINC09881756|decoys_final|mol2|967|dock2,4.990822029505972,0,hs2
4357,ZINC59170865|decoys_final|mol2|4075|dock2,4.9886593076546975,0,hs2
1505,ZINC24106921|decoys_final|mol2|4201|dock4,4.9879616776541,0,hs2
3239,ZINC39399884|decoys_final|mol2|585|dock3,4.98777091202676,0,hs2
3646,CHEMBL1164552|actives_final|mol2|25|dock3,4.987226361074469,1,hs2
2982,ZINC49595857|decoys_final|mol2|6786|dock5,4.986160558031624,0,hs2
2856,ZINC12436355|decoys_final|mol2|568|dock4,4.984491720226351,0,hs2
2484,ZINC04997638|decoys_final|mol2|1446|dock2,4.983937113631922,0,hs2
4084,ZINC09387502|decoys_final|mol2|556|dock4,4.983511281332242,0,hs2
3804,ZINC16401244|decoys_final|mol2|2723|dock4,4.9833791465626405,0,hs2
3262,ZINC64002127|decoys_final|mol2|6402|dock5,4.982966442247001,0,hs2
4674,ZINC12193430|decoys_final|mol2|5550|dock1,4.981422779626774,0,hs2
3289,ZINC40348430|decoys_final|mol2|1735|dock4,4.979856385549933,0,hs2
1735,ZINC62129025|decoys_final|mol2|6292|dock5,4.979163215790723,0,hs2
7082,ZINC32797359|decoys_final|mol2|532|dock1,4.976791946220436,0,hs2
5008,ZINC36207608|decoys_final|mol2|3710|dock1,4.975277821869489,0,hs2
2921,ZINC45235952|decoys_final|mol2|4322|dock2,4.974911294705378,0,hs2
5624,ZINC60167986|decoys_final|mol2|3575|dock2,4.972523735127989,0,hs2
226,ZINC21044421|decoys_final|mol2|4004|dock4,4.969391378091875,0,hs2
4964,ZINC37195408|decoys_final|mol2|3496|dock2,4.9689313867264335,0,hs2
6570,ZINC64349262|decoys_final|mol2|5792|dock5,4.965900402708068,0,hs2
6844,ZINC63137446|decoys_final|mol2|5138|dock2,4.96541346973572,0,hs2
4160,ZINC01756106|decoys_final|mol2|5296|dock2,4.9634659709184845,0,hs2
2553,ZINC12595796|decoys_final|mol2|865|dock2,4.962160822982135,0,hs2
199,CHEMBL1173703|actives_final|mol2|3|dock2,4.96022210598761,1,hs2
6995,ZINC23083142|decoys_final|mol2|6076|dock3,4.959889735550619,0,hs2
1821,ZINC45167129|decoys_final|mol2|6543|dock5,4.956717172845229,0,hs2
442,ZINC06557196|decoys_final|mol2|2997|dock5,4.956586530612245,0,hs2
1465,ZINC63387449|decoys_final|mol2|5028|dock3,4.950174349171313,0,hs2
2415,ZINC39856081|decoys_final|mol2|1426|dock2,4.948317855219593,0,hs2
1737,ZINC19125121|decoys_final|mol2|1930|dock5,4.947363859015674,0,hs2
2673,ZINC04993091|decoys_final|mol2|1442|dock1,4.947153849582199,0,hs2
6087,ZINC09386966|decoys_final|mol2|3330|dock1,4.94681216931217,0,hs2
106,CHEMBL443490|actives_final|mol2|98|dock3,4.945736466322367,1,hs2
4390,ZINC50676323|decoys_final|mol2|1750|dock4,4.944523473189883,0,hs2
112,CHEMBL248244|actives_final|mol2|114|dock4,4.944161997583062,1,hs2
3252,ZINC19590169|decoys_final|mol2|6416|dock5,4.944012960178753,0,hs2
3515,ZINC12376843|decoys_final|mol2|971|dock5,4.942173809523808,0,hs2
4148,ZINC20323726|decoys_final|mol2|3234|dock2,4.941067558848395,0,hs2
238,ZINC04081998|decoys_final|mol2|1158|dock2,4.940850460666193,0,hs2
4862,ZINC03309977|decoys_final|mol2|4990|dock5,4.940850345648373,0,hs2
2810,ZINC04485723|decoys_final|mol2|6709|dock4,4.940508750208547,0,hs2
6169,ZINC37711837|decoys_final|mol2|6314|dock3,4.940506089776924,0,hs2
3386,ZINC16662590|decoys_final|mol2|5742|dock2,4.939680322701562,0,hs2
2722,ZINC63546993|decoys_final|mol2|3826|dock4,4.93905989854943,0,hs2
2276,ZINC44813774|decoys_final|mol2|2603|dock2,4.935421661068077,0,hs2
3379,ZINC67196271|decoys_final|mol2|2111|dock5,4.934413958630124,0,hs2
2890,ZINC03029896|decoys_final|mol2|6711|dock3,4.933078275849073,0,hs2
155,ZINC38552997|decoys_final|mol2|5119|dock3,4.931429904869069,0,hs2
1635,ZINC21729672|decoys_final|mol2|3892|dock4,4.926834799487144,0,hs2
2807,ZINC27495620|decoys_final|mol2|6179|dock4,4.923217888075794,0,hs2
5612,ZINC61882191|decoys_final|mol2|4421|dock4,4.922557708348636,0,hs2
2539,ZINC04360415|decoys_final|mol2|2270|dock1,4.922304258241759,0,hs2
2698,ZINC06594028|decoys_final|mol2|2408|dock3,4.921767060344926,0,hs2
117,ZINC14962645|decoys_final|mol2|3349|dock3,4.921472526387765,0,hs2
2732,ZINC63194038|decoys_final|mol2|6445|dock5,4.920989507647997,0,hs2
6432,ZINC63375107|decoys_final|mol2|3376|dock2,4.916952848614387,0,hs2
2980,ZINC50399319|decoys_final|mol2|2101|dock5,4.912302087853187,0,hs2
2178,ZINC00964245|decoys_final|mol2|4591|dock2,4.909488490645107,0,hs2
3029,ZINC09323476|decoys_final|mol2|924|dock2,4.907208532483626,0,hs2
101,CHEMBL246001|actives_final|mol2|181|dock5,4.906255785494888,1,hs2
6924,ZINC23469118|decoys_final|mol2|6379|dock3,4.90619892762526,0,hs2
3003,ZINC37657860|decoys_final|mol2|2839|dock4,4.906192724278451,0,hs2
2679,ZINC03310154|decoys_final|mol2|4739|dock3,4.90112625721825,0,hs2
6131,ZINC12300700|decoys_final|mol2|3337|dock2,4.900397493855895,0,hs2
1745,ZINC30946073|decoys_final|mol2|680|dock2,4.899732394891629,0,hs2
2283,ZINC46540597|decoys_final|mol2|492|dock3,4.892229370216986,0,hs2
3601,ZINC67509166|decoys_final|mol2|1253|dock4,4.89209715423209,0,hs2
2131,ZINC66929673|decoys_final|mol2|252|dock4,4.888113204382827,0,hs2
6737,ZINC55042680|decoys_final|mol2|5587|dock3,4.887239923747276,0,hs2
3383,ZINC35853285|decoys_final|mol2|3300|dock5,4.886638621355716,0,hs2
3117,ZINC40335516|decoys_final|mol2|2086|dock5,4.884841716199245,0,hs2
4089,ZINC20432311|decoys_final|mol2|9|dock2,4.884207974552313,0,hs2
6142,ZINC40173211|decoys_final|mol2|4877|dock4,4.883803868541549,0,hs2
4489,ZINC43746469|decoys_final|mol2|6396|dock5,4.88179855849025,0,hs2
3279,ZINC65318182|decoys_final|mol2|1404|dock5,4.881635834128171,0,hs2
4493,ZINC43257689|decoys_final|mol2|39|dock5,4.877837609203891,0,hs2
6923,ZINC24888914|decoys_final|mol2|5872|dock4,4.8777901071530065,0,hs2
543,ZINC38889290|decoys_final|mol2|3401|dock1,4.877145817064264,0,hs2
2471,ZINC01438070|decoys_final|mol2|2403|dock2,4.873141294890049,0,hs2
6650,ZINC35791058|decoys_final|mol2|830|dock2,4.870552438902862,0,hs2
1995,ZINC12327469|decoys_final|mol2|3232|dock5,4.870198238409635,0,hs2
3609,ZINC01464562|decoys_final|mol2|5046|dock1,4.867316266693783,0,hs2
6469,ZINC39494268|decoys_final|mol2|4876|dock5,4.8661866567951,0,hs2
2255,ZINC51392419|decoys_final|mol2|2456|dock4,4.866145806594223,0,hs2
1293,ZINC08580956|decoys_final|mol2|2769|dock2,4.86267020633871,0,hs2
2745,ZINC01142060|decoys_final|mol2|3179|dock4,4.862416958609059,0,hs2
6731,ZINC09385769|decoys_final|mol2|5596|dock5,4.860665372434009,0,hs2
2337,CHEMBL1163881|actives_final|mol2|67|dock4,4.860660959598153,1,hs2
3950,ZINC39946720|decoys_final|mol2|6096|dock3,4.8587903121775025,0,hs2
4115,ZINC38848097|decoys_final|mol2|283|dock5,4.857145185701083,0,hs2
2498,ZINC40947303|decoys_final|mol2|392|dock1,4.8564703016245785,0,hs2
206,ZINC20556382|decoys_final|mol2|4000|dock1,4.85523780487805,0,hs2
4987,ZINC38971780|decoys_final|mol2|6084|dock1,4.854972290640396,0,hs2
2253,ZINC38757320|decoys_final|mol2|4915|dock5,4.854539355035915,0,hs2
6900,ZINC32853695|decoys_final|mol2|533|dock3,4.850669350301513,0,hs2
4915,ZINC44531044|decoys_final|mol2|5278|dock4,4.849985136459644,0,hs2
6984,ZINC41106772|decoys_final|mol2|3406|dock2,4.848942006536199,0,hs2
52,ZINC24875786|decoys_final|mol2|5572|dock5,4.847666104855482,0,hs2
6588,ZINC64045385|decoys_final|mol2|851|dock2,4.846976392004432,0,hs2
542,ZINC65536643|decoys_final|mol2|2514|dock5,4.846174916309146,0,hs2
6401,ZINC19325842|decoys_final|mol2|6067|dock1,4.842549125428126,0,hs2
661,ZINC43757541|decoys_final|mol2|2854|dock2,4.839372796311157,0,hs2
7010,ZINC24715937|decoys_final|mol2|5318|dock4,4.838614450422312,0,hs2
1693,ZINC01294119|decoys_final|mol2|3935|dock2,4.836952847234367,0,hs2
4459,ZINC12744973|decoys_final|mol2|6264|dock1,4.833978082453241,0,hs2
2495,ZINC39687134|decoys_final|mol2|6533|dock2,4.833268446180556,0,hs2
5086,ZINC41729044|decoys_final|mol2|1741|dock1,4.831857727439645,0,hs2
6028,ZINC64954637|decoys_final|mol2|5388|dock4,4.82855055658627,0,hs2
6688,ZINC32536710|decoys_final|mol2|5112|dock4,4.828496653240138,0,hs2
3799,ZINC43286457|decoys_final|mol2|6642|dock2,4.827821604900353,0,hs2
3875,ZINC59489344|decoys_final|mol2|6545|dock5,4.825272578157084,0,hs2
3298,ZINC12429539|decoys_final|mol2|5552|dock5,4.824183225653665,0,hs2
4611,ZINC35483404|decoys_final|mol2|3742|dock2,4.823334646305498,0,hs2
4381,ZINC38923971|decoys_final|mol2|5830|dock2,4.8229726659092425,0,hs2
3508,ZINC39237550|decoys_final|mol2|3761|dock2,4.8228892828999195,0,hs2
3034,ZINC39698952|decoys_final|mol2|4919|dock5,4.822791977100749,0,hs2
3840,ZINC16107759|decoys_final|mol2|6820|dock4,4.821780904194453,0,hs2
2381,ZINC35769861|decoys_final|mol2|5429|dock2,4.821607243137929,0,hs2
416,ZINC20445819|decoys_final|mol2|2414|dock4,4.821502086789563,0,hs2
2014,CHEMBL590123|actives_final|mol2|100|dock4,4.821220860018039,1,hs2
6475,ZINC19210157|decoys_final|mol2|3351|dock2,4.821052728613571,0,hs2
6684,ZINC39218204|decoys_final|mol2|989|dock1,4.81902091436947,0,hs2
6962,ZINC25357730|decoys_final|mol2|5360|dock2,4.81873255397099,0,hs2
2476,ZINC39666415|decoys_final|mol2|3915|dock3,4.815636012906327,0,hs2
2508,ZINC11784443|decoys_final|mol2|6116|dock3,4.814716017766577,0,hs2
2790,ZINC67196609|decoys_final|mol2|2114|dock3,4.812794179553679,0,hs2
2778,ZINC09334823|decoys_final|mol2|6411|dock2,4.812014184397162,0,hs2
2659,ZINC46902387|decoys_final|mol2|2199|dock5,4.8086055765298275,0,hs2
3005,ZINC39635769|decoys_final|mol2|1946|dock3,4.807488225524356,0,hs2
3620,ZINC63383806|decoys_final|mol2|3929|dock1,4.806767953093065,0,hs2
2247,ZINC12029027|decoys_final|mol2|4607|dock5,4.806033570630584,0,hs2
236,ZINC15075144|decoys_final|mol2|5638|dock4,4.805993577242549,0,hs2
4402,ZINC12715629|decoys_final|mol2|4751|dock5,4.803473657927592,0,hs2
5246,ZINC44516233|decoys_final|mol2|2486|dock1,4.801532423208192,0,hs2
5601,ZINC39468288|decoys_final|mol2|2446|dock2,4.799168484467191,0,hs2
2040,ZINC40150150|decoys_final|mol2|6394|dock4,4.79817697228145,0,hs2
2522,ZINC08890437|decoys_final|mol2|4446|dock3,4.797320334231227,0,hs2
2559,ZINC08809765|decoys_final|mol2|3118|dock3,4.79718182125896,0,hs2
4707,ZINC14954868|decoys_final|mol2|5310|dock3,4.795809503744137,0,hs2
2317,ZINC08637263|decoys_final|mol2|6880|dock1,4.794473767849334,0,hs2
213,ZINC12300123|decoys_final|mol2|3336|dock2,4.793999499947362,0,hs2
5788,ZINC11913445|decoys_final|mol2|6512|dock2,4.791079837377843,0,hs2
4002,ZINC63652890|decoys_final|mol2|3124|dock2,4.789810478577396,0,hs2
4022,ZINC28728376|decoys_final|mol2|4907|dock2,4.789693643221542,0,hs2
2721,ZINC40023356|decoys_final|mol2|541|dock1,4.78876691071909,0,hs2
2353,ZINC63598653|decoys_final|mol2|5992|dock5,4.787411484374999,0,hs2
6834,ZINC66878492|decoys_final|mol2|853|dock2,4.7850142282988735,0,hs2
2886,ZINC05544076|decoys_final|mol2|6714|dock4,4.782200428057391,0,hs2
2216,ZINC04929349|decoys_final|mol2|5691|dock5,4.781377387468987,0,hs2
1703,ZINC21266598|decoys_final|mol2|4164|dock5,4.780000325726183,0,hs2
2482,ZINC42805909|decoys_final|mol2|1428|dock4,4.77712770231715,0,hs2
3197,ZINC33937814|decoys_final|mol2|1399|dock5,4.774979782899443,0,hs2
3272,ZINC10020199|decoys_final|mol2|422|dock3,4.7702873296315005,0,hs2
3676,ZINC14207242|decoys_final|mol2|501|dock1,4.76822680243733,0,hs2
3008,ZINC41144207|decoys_final|mol2|4025|dock4,4.7670443438140815,0,hs2
3559,ZINC20451364|decoys_final|mol2|3354|dock2,4.764952586950049,0,hs2
3006,ZINC09324718|decoys_final|mol2|3608|dock1,4.764022537673537,0,hs2
2593,ZINC50524281|decoys_final|mol2|2150|dock2,4.75742860164562,0,hs2
2986,ZINC48374738|decoys_final|mol2|642|dock1,4.754461087899834,0,hs2
3474,ZINC50362145|decoys_final|mol2|6443|dock4,4.752973239138796,0,hs2
3463,ZINC34797429|decoys_final|mol2|2899|dock5,4.749041388989861,0,hs2
4078,ZINC32597985|decoys_final|mol2|6381|dock2,4.747403680902911,0,hs2
4946,ZINC16085671|decoys_final|mol2|950|dock4,4.746876851961598,0,hs2
2936,ZINC46022655|decoys_final|mol2|4363|dock4,4.743672980075518,0,hs2
3275,ZINC13128523|decoys_final|mol2|4752|dock2,4.742101666248491,0,hs2
4218,ZINC24963752|decoys_final|mol2|3240|dock1,4.740844059877956,0,hs2
371,CHEMBL380367|actives_final|mol2|108|dock1,4.738757794105853,1,hs2
2671,ZINC20513279|decoys_final|mol2|2833|dock2,4.737500438285998,0,hs2
4415,ZINC62046013|decoys_final|mol2|4982|dock1,4.7373953979190455,0,hs2
356,ZINC37375841|decoys_final|mol2|4016|dock1,4.734874391730835,0,hs2
2563,ZINC07000980|decoys_final|mol2|2882|dock3,4.733224745375534,0,hs2
3672,ZINC20109594|decoys_final|mol2|3288|dock5,4.732320943265645,0,hs2
3683,ZINC43289906|decoys_final|mol2|6646|dock5,4.729041008876299,0,hs2
2696,ZINC02780137|decoys_final|mol2|2577|dock2,4.7231220076747515,0,hs2
3380,ZINC45201548|decoys_final|mol2|6442|dock4,4.721225113829122,0,hs2
3812,ZINC11497680|decoys_final|mol2|1066|dock5,4.720349785224286,0,hs2
190,ZINC55386187|decoys_final|mol2|5530|dock2,4.7199753290053374,0,hs2
2512,ZINC22197220|decoys_final|mol2|4611|dock5,4.718000678311452,0,hs2
2917,ZINC67384780|decoys_final|mol2|6859|dock5,4.715669692159914,0,hs2
3227,ZINC55170314|decoys_final|mol2|3514|dock4,4.714772099790757,0,hs2
1901,ZINC43763042|decoys_final|mol2|4321|dock3,4.711344771709085,0,hs2
3069,ZINC08207893|decoys_final|mol2|2579|dock3,4.707958333333334,0,hs2
316,ZINC39360132|decoys_final|mol2|286|dock5,4.706605695337847,0,hs2
3131,ZINC50428642|decoys_final|mol2|4367|dock3,4.703192760774764,0,hs2
3427,ZINC04008414|decoys_final|mol2|1258|dock5,4.702403127623845,0,hs2
5999,ZINC41514097|decoys_final|mol2|6547|dock5,4.699113826546819,0,hs2
3389,ZINC00804095|decoys_final|mol2|6152|dock1,4.696121772972685,0,hs2
5430,ZINC66346821|decoys_final|mol2|2419|dock3,4.690473790322579,0,hs2
4749,ZINC36342144|decoys_final|mol2|4724|dock5,4.690451537814945,0,hs2
1796,ZINC16780296|decoys_final|mol2|3131|dock3,4.68586996399212,0,hs2
1351,ZINC39531178|decoys_final|mol2|2085|dock5,4.68354532967033,0,hs2
4570,ZINC43290294|decoys_final|mol2|3661|dock5,4.68291364679537,0,hs2
3297,ZINC12112754|decoys_final|mol2|6664|dock3,4.682390443527642,0,hs2
3460,ZINC62820683|decoys_final|mol2|1359|dock1,4.680870286652852,0,hs2
375,ZINC64541474|decoys_final|mol2|5142|dock3,4.6782916836541535,0,hs2
4117,ZINC42404385|decoys_final|mol2|2844|dock5,4.67809555295168,0,hs2
4740,ZINC47167241|decoys_final|mol2|1391|dock2,4.6779215050413505,0,hs2
5481,ZINC62337216|decoys_final|mol2|6800|dock5,4.677134164029535,0,hs2
4066,ZINC59171087|decoys_final|mol2|4078|dock5,4.676734666020081,0,hs2
4743,ZINC20534467|decoys_final|mol2|5358|dock4,4.67412601563635,0,hs2
5630,ZINC38602381|decoys_final|mol2|3309|dock3,4.674102366023337,0,hs2
4180,ZINC64337909|decoys_final|mol2|655|dock2,4.671269303201508,0,hs2
3130,ZINC00694954|decoys_final|mol2|406|dock1,4.671227816819242,0,hs2
1800,ZINC14776639|decoys_final|mol2|368|dock3,4.663300063705615,0,hs2
211,ZINC43736083|decoys_final|mol2|4125|dock2,4.657989181487525,0,hs2
1787,ZINC09115883|decoys_final|mol2|6357|dock2,4.651071394582102,0,hs2
3109,ZINC20999201|decoys_final|mol2|6271|dock3,4.64861475676413,0,hs2
2477,ZINC06658998|decoys_final|mol2|2793|dock1,4.644860199119141,0,hs2
3196,ZINC39929146|decoys_final|mol2|3572|dock3,4.644471800616369,0,hs2
3026,ZINC45340245|decoys_final|mol2|1431|dock2,4.640706245461146,0,hs2
3413,ZINC37365918|decoys_final|mol2|2442|dock3,4.640591869439847,0,hs2
2533,ZINC22831613|decoys_final|mol2|4812|dock1,4.6401557782516,0,hs2
3970,ZINC06788559|decoys_final|mol2|1490|dock3,4.6363385770328565,0,hs2
3576,ZINC30535848|decoys_final|mol2|5727|dock1,4.635094104160318,0,hs2
2367,ZINC05052041|decoys_final|mol2|4190|dock5,4.633191933655194,0,hs2
2448,ZINC12167618|decoys_final|mol2|5662|dock2,4.629618055257943,0,hs2
5639,ZINC43619391|decoys_final|mol2|884|dock2,4.627406285878303,0,hs2
3501,ZINC61360498|decoys_final|mol2|1611|dock3,4.620895621977546,0,hs2
6506,ZINC22932455|decoys_final|mol2|3408|dock5,4.620391563968489,0,hs2
1333,ZINC58404665|decoys_final|mol2|4630|dock3,4.620054388813141,0,hs2
1675,ZINC63513797|decoys_final|mol2|3171|dock1,4.619311304425262,0,hs2
3638,ZINC48640053|decoys_final|mol2|4375|dock5,4.616042890225851,0,hs2
130,CHEMBL246000|actives_final|mol2|41|dock3,4.614629729273597,1,hs2
3260,ZINC05291917|decoys_final|mol2|5648|dock5,4.610631868042261,0,hs2
4909,ZINC03367932|decoys_final|mol2|506|dock5,4.608143433013861,0,hs2
5887,ZINC61692018|decoys_final|mol2|2959|dock5,4.606975242642497,0,hs2
3348,ZINC64024284|decoys_final|mol2|303|dock3,4.6068151587329,0,hs2
4331,ZINC61406061|decoys_final|mol2|2462|dock2,4.605542563170205,0,hs2
6126,ZINC39859779|decoys_final|mol2|5772|dock4,4.60481044182324,0,hs2
2418,ZINC63513836|decoys_final|mol2|3323|dock5,4.6041185891653456,0,hs2
422,ZINC11821466|decoys_final|mol2|537|dock4,4.603992714136789,0,hs2
566,ZINC04971103|decoys_final|mol2|6696|dock1,4.60389322254483,0,hs2
3844,CHEMBL242182|actives_final|mol2|43|dock3,4.603104890097373,1,hs2
6854,ZINC27756310|decoys_final|mol2|274|dock2,4.601476188474634,0,hs2
1361,ZINC27696798|decoys_final|mol2|4718|dock2,4.600745644984338,0,hs2
3436,ZINC67332327|decoys_final|mol2|1307|dock3,4.600011535048802,0,hs2
6070,ZINC63137684|decoys_final|mol2|4983|dock3,4.598213089727843,0,hs2
3862,ZINC33252319|decoys_final|mol2|3298|dock2,4.597471112126579,0,hs2
3063,ZINC40687365|decoys_final|mol2|1130|dock2,4.595890135850121,0,hs2
4398,ZINC42168342|decoys_final|mol2|4054|dock1,4.595238416988417,0,hs2
1509,ZINC36267181|decoys_final|mol2|6423|dock1,4.592785630285947,0,hs2
3245,ZINC59016270|decoys_final|mol2|402|dock2,4.591451999327289,0,hs2
3785,ZINC35047440|decoys_final|mol2|2472|dock5,4.590696230514992,0,hs2
3451,ZINC21871226|decoys_final|mol2|4866|dock3,4.5895761734643,0,hs2
3861,ZINC44406609|decoys_final|mol2|3665|dock3,4.5895335808637725,0,hs2
4297,ZINC43288299|decoys_final|mol2|6643|dock2,4.589493406286151,0,hs2
5507,ZINC36347593|decoys_final|mol2|5879|dock3,4.582628690626614,0,hs2
2666,ZINC20522029|decoys_final|mol2|6559|dock3,4.582021665494709,0,hs2
4834,ZINC36629958|decoys_final|mol2|1269|dock4,4.57989024131771,0,hs2
7072,ZINC38847393|decoys_final|mol2|3754|dock2,4.5795300994964565,0,hs2
2657,ZINC14028027|decoys_final|mol2|362|dock3,4.578057236134454,0,hs2
3402,ZINC13946224|decoys_final|mol2|4754|dock2,4.575595694032501,0,hs2
3376,ZINC42169981|decoys_final|mol2|4397|dock4,4.572949430134779,0,hs2
3461,ZINC13567962|decoys_final|mol2|5159|dock4,4.572475826663434,0,hs2
3171,ZINC05945625|decoys_final|mol2|3583|dock3,4.5708443271107555,0,hs2
3493,ZINC22780310|decoys_final|mol2|1018|dock3,4.570444478095414,0,hs2
3691,ZINC37501817|decoys_final|mol2|217|dock2,4.569342105263158,0,hs2
3795,ZINC23968387|decoys_final|mol2|736|dock4,4.569096928922726,0,hs2
4845,ZINC51000552|decoys_final|mol2|1550|dock1,4.5672488017088675,0,hs2
3462,ZINC19517942|decoys_final|mol2|2829|dock1,4.565814422959242,0,hs2
2731,ZINC39690144|decoys_final|mol2|6537|dock4,4.565315318039741,0,hs2
2876,ZINC12415487|decoys_final|mol2|4544|dock5,4.562486269847637,0,hs2
372,ZINC64636671|decoys_final|mol2|5538|dock4,4.558564069009721,0,hs2
3241,ZINC02233545|decoys_final|mol2|2284|dock2,4.558222033578571,0,hs2
2919,ZINC40921101|decoys_final|mol2|3061|dock2,4.556488874049651,0,hs2
3326,ZINC39676595|decoys_final|mol2|3866|dock4,4.547307549371275,0,hs2
1673,ZINC63857723|decoys_final|mol2|5790|dock2,4.545801175761231,0,hs2
6212,ZINC19789415|decoys_final|mol2|6071|dock1,4.543022164632068,0,hs2
3718,ZINC38847938|decoys_final|mol2|3566|dock4,4.540963901504172,0,hs2
1016,ZINC25588323|decoys_final|mol2|4614|dock2,4.530866998368245,0,hs2
2642,ZINC58140071|decoys_final|mol2|749|dock1,4.528680519792631,0,hs2
4455,ZINC32510609|decoys_final|mol2|480|dock4,4.528365475469411,0,hs2
2215,ZINC38001465|decoys_final|mol2|1693|dock1,4.527465877171862,0,hs2
3661,ZINC39943447|decoys_final|mol2|3576|dock4,4.526409753889623,0,hs2
4193,ZINC67196332|decoys_final|mol2|2112|dock4,4.526021699180095,0,hs2
6813,ZINC59040603|decoys_final|mol2|3924|dock5,4.52452767269161,0,hs2
3125,ZINC32811088|decoys_final|mol2|6035|dock2,4.519934096045199,0,hs2
3678,ZINC42952051|decoys_final|mol2|2940|dock1,4.514868389712001,0,hs2
2781,ZINC43746535|decoys_final|mol2|1036|dock1,4.512770366135147,0,hs2
3965,ZINC38018684|decoys_final|mol2|6773|dock2,4.510081382579479,0,hs2
3887,ZINC59015608|decoys_final|mol2|400|dock2,4.5070362469867415,0,hs2
2123,ZINC35643689|decoys_final|mol2|3394|dock2,4.504592795380429,0,hs2
3073,ZINC65964469|decoys_final|mol2|1860|dock5,4.504421941649899,0,hs2
370,ZINC37278467|decoys_final|mol2|1327|dock2,4.503948926417582,0,hs2
1316,ZINC63486054|decoys_final|mol2|4083|dock1,4.503726053409096,0,hs2
6870,ZINC08836134|decoys_final|mol2|5044|dock1,4.497576151479698,0,hs2
4983,ZINC57439314|decoys_final|mol2|3922|dock4,4.495135071090048,0,hs2
2387,ZINC35791214|decoys_final|mol2|5876|dock2,4.49291429420598,0,hs2
